,Datetime,Text
7258,2020-09-14 23:48:23+00:00,@seanhannity @charliekirk11 @realDonaldTrump
7259,2020-09-14 23:48:23+00:00,Sorry. You’re using special pleading now. You compared God to a parent now you’re just moving the goal posts.
7260,2020-09-14 23:48:23+00:00,"Well, at least ya got that going for ya..."
7261,2020-09-14 23:48:23+00:00,
7262,2020-09-14 23:48:23+00:00,
7263,2020-09-14 23:48:23+00:00,
7264,2020-09-14 23:48:23+00:00,When?
7265,2020-09-14 23:48:22+00:00,Ok boomers
7266,2020-09-14 23:48:22+00:00,#ReleaseTrumpsFinancialRecords #ReleaseTrumpsTaxReturns
7267,2020-09-14 23:48:22+00:00,.@realDonaldTrump is the dumbest human on the planet. Pass it on. 
7268,2020-09-14 23:48:22+00:00,The boycott by the world sports brought the South African Apartheid regime down....so will @realDonaldTrump American Apartheid regime be brought down by the @NFL ...remember Rosa Parks single handedly started the revolution to end segregation. @KamalaHarris @JoeBiden @nytimes
7269,2020-09-14 23:48:22+00:00,In your dreams
7270,2020-09-14 23:48:22+00:00,@realDonaldTrump has signed an executive order that will destroy free speech on the Internet. Tell the @FCC to reject this disastrous proposal NOW.
7271,2020-09-14 23:48:22+00:00,Oh really 
7272,2020-09-14 23:48:22+00:00,"""Joined with""? Nah! You China loving communist colostomy bags are on your own!"
7273,2020-09-14 23:48:21+00:00,Very constructive for a paid by the citizens fighter for people! Try doing the job for which you are handsomely paid!
7274,2020-09-14 23:48:21+00:00,Donating money to Biden is a waste of losing Democrats.
7275,2020-09-14 23:48:21+00:00,What are your death toll numbers at?
7276,2020-09-14 23:48:21+00:00,"Um. I’ve listened to a lot of his shows and he’s pretty diverse on a lot of topics, sides , and issues. Who are dangerous people? Who defines who’s dangerous. I want to hear from people I detest and like. I want to challenge my own experiences and perceptions."
7277,2020-09-14 23:48:21+00:00,
7278,2020-09-14 23:48:21+00:00,
7279,2020-09-14 23:48:21+00:00,"There is no systemic police racism and brutality against black citizens; it is a detestable lie; and no matter how much the commissioners, team owners, and players of the @NBA, @NFL, and @MLB propagate it, it remains a lie ~"
7280,2020-09-14 23:48:21+00:00,@realDonaldTrump don't let this deal go thru!!!! 
7281,2020-09-14 23:48:21+00:00,"Did the climate just start changing in 2016? What's Joe been doing in Washington for the past 47 years? Too much of this, that's for sure."
7282,2020-09-14 23:48:20+00:00,You know what ogaba at least biden can read the motherfucker. Have you paid attention to Trump when he speaks? its like looking at a dyslexic kid who smoked a box of joints
7283,2020-09-14 23:48:20+00:00,Ok let’s see the markets have absolutely nothing to do with you. So when the stock markets drops do we give you credit and say thank you for that also? Hmmmm Biden/Harris 2020
7284,2020-09-14 23:48:20+00:00,Thankyou President for not being a freak of Windsors who think everyone else in French Canadian North Americans E.U are told really to shoosh and that Lady Diana's breast was not ample outside of the Commonwealth.
7285,2020-09-14 23:48:20+00:00,Those facilities were built and used the same way under the Obama administration.
7286,2020-09-14 23:48:20+00:00,2020 landslide for @realDonaldTrump
7287,2020-09-14 23:48:20+00:00,Nope! Next@up@hou finally go to jail.
7288,2020-09-14 23:48:20+00:00,He can’t hear you! He’s in the basement with bathhouse Barry watching Cuties!
7289,2020-09-14 23:48:20+00:00,Crickets
7290,2020-09-14 23:48:20+00:00,"Well, certain PEOPLE don't know what their missing but not saying hello..."
7291,2020-09-14 23:48:20+00:00,"What?! Trade deals finally done, really? In time for the elections??? Haven’t heard. Can’t wait to tune in to PBS and find out. Thank you, you two honest guys."
7292,2020-09-14 23:48:20+00:00,"@realDonaldTrump 3 states are on fire, racial protests destroy businesses, 1,000+ Americans die daily from a pandemic you denied, &amp; you're STILL bitching about Hillary. What is WRONG w/ you? #VoteTrumpOut2020 Trump makes 4 false claims in 1 sentence "
7293,2020-09-14 23:48:19+00:00,Hey DUMMY..... The stock market IS NOT the economy! 65% disapproval on your handling of the Coronavirus!
7294,2020-09-14 23:48:19+00:00,America has progressed beyond the 1850s whether you like it or not
7295,2020-09-14 23:48:19+00:00,Polls means nothing! Trump could still win...
7296,2020-09-14 23:48:19+00:00,
7297,2020-09-14 23:48:19+00:00,"Meh...wake me when the acid rain and murder hornets arrive. Then you can sound the alarm. Unless, you have the aliens at the ready to really get me shaken in my boots. "
7298,2020-09-14 23:48:19+00:00,Unfortunately that’s pretty common amongst people who do not support Donald Trump. Maybe you can get her to listen to him sometime or even go back and see some of his previous interviews. His views and his opinions have not changed 
7299,2020-09-14 23:48:19+00:00,Jealous much?
7300,2020-09-14 23:48:19+00:00,Arson. Beech.
7301,2020-09-14 23:48:19+00:00,#LatinosForTrump #LoyalLatinRepublicans #MAGA2020 #TRUMP2020 @realDonaldTrump We need you more then ever #beloved #FavoritePresident @POTUS God Bless You &amp; keep safe our Donald J. Trump #USA @WhiteHouse @Paula_White @BlackVoices4DJT @PastorJohnHagee @AlvedaCKing @Jentezen 
7302,2020-09-14 23:48:19+00:00,TRUMP IS THE PRESIDENT OF ALL STATES NOT JUST THE REPUBLICAN ONES - riots like this did not happen the previous 4 administrations (republican or democratic). America is being ripped apart by this man... why can’t you see it?
7303,2020-09-14 23:48:19+00:00,donald trump is a narcissistic piece of shit !!!
7304,2020-09-14 23:48:18+00:00,Trump 2020 
7305,2020-09-14 23:48:18+00:00,"Well, according to Joe it's just another relection year for him & Obama. It seems like everyone is a little lost."
7306,2020-09-14 23:48:18+00:00,"""China is our friend."" - Joe Biden"
7307,2020-09-14 23:48:18+00:00,Seriously? Why would any Latino vote for this racist? @SenTedCruz @marcorubio
7308,2020-09-14 23:48:18+00:00, 
7309,2020-09-14 23:48:18+00:00,"You killed 194,411 Americans not including the soldiers. #fakepatriotism"
7310,2020-09-14 23:48:18+00:00,"But talking and play-conducting to the Anthem is all okay, right? Nope. #VoteBidenHarris2020"
7311,2020-09-14 23:48:18+00:00, 
7312,2020-09-14 23:48:18+00:00,@threadreaderapp Please unroll
7313,2020-09-14 23:48:18+00:00,Why is he a Johnny Cochrane wannabe? Because he is a black lawyer? I would love to have some of his cases; you seem jealous!
7314,2020-09-14 23:48:17+00:00,
7315,2020-09-14 23:48:17+00:00,"Boris Johnson ‘fascinated’ by Donald Trump says former ambassador to US, described by President as ‘a very stupid guy' "
7316,2020-09-14 23:48:17+00:00,@realDonaldTrump lied about being nominated for a Nobel. It never happened. I see no proof of this anywhere!
7317,2020-09-14 23:48:17+00:00,The statement @MarkDice made is completely made up. In no way did rioters burn more than the wildfires. Try again.
7318,2020-09-14 23:48:17+00:00,"Choose your side , wisely.."
7319,2020-09-14 23:48:17+00:00,It’s WAY MORE then 51% !!! Just saying....
7320,2020-09-14 23:48:17+00:00,"Actually history shows that it's the right that has downplayed it, called it a conspiracy theory, and turned wearing masks into a political statement."
7321,2020-09-14 23:48:17+00:00, I’m sure he is.
7322,2020-09-14 23:48:17+00:00,"It’s called wildfire SEASON for a reason Doesn’t help democrat governors ignore forest management Likewise HURRICANE SEASON You can’t control your aging body, much less Mother Nature #Trump2020 No other choice "
7323,2020-09-14 23:48:17+00:00,Get off Twitter!!!
7324,2020-09-14 23:48:17+00:00,Wrong
7325,2020-09-14 23:48:17+00:00,Who tf is doing that? (Answer: no one)
7326,2020-09-14 23:48:17+00:00,Executive orders are the sign of an extremely WEAK President
7327,2020-09-14 23:48:17+00:00,@realDonaldTrump Biden 52-47. Federal Marshals will escort you from the building.
7328,2020-09-14 23:48:17+00:00,Welcome to covid central because the Governor (dueche) sucks. You will be happy to know they are now starting in person school where this crap will spread even further. Thanks for stopping by for your supporters so those morons can spread the virus even further
7329,2020-09-14 23:48:16+00:00,Boom!!!
7330,2020-09-14 23:48:16+00:00,"Someone needs to ask @JoeBiden if he’s on Aricept, Razadyne, Exelon, Namenda, any of their generics, or any other cognition-enhancing medications. American ppl have the right to know @realDonaldTrump @DonaldJTrumpJr @dbongino @seanhannity @TuckerCarlson @IngrahamAngle @joerogan"
7331,2020-09-14 23:48:16+00:00,Hi Donald Trump Jr. You Do Not Have Faith Joe Biden Is #1 And Barack Obama Is #1 Kamala Harris Is #1 I Have Faith
7332,2020-09-14 23:48:16+00:00, 
7333,2020-09-14 23:48:16+00:00,"Well, they are diseased even if they don't get Covid-19. It causes their frontal lobes to shut down so their limbic systems rule them. Wildly emotional, able to rationalize most anything."
7334,2020-09-14 23:48:16+00:00,You mean the federally owned forests? Yikes. And this clown wants to beat Gavin Newsom 
7335,2020-09-14 23:48:16+00:00,"Yes gae, please enlighten us and look it up"
7336,2020-09-14 23:48:15+00:00,"Y Donald Trump contento con el homenaje que le dieron los fracasados de Girón, los que cambiamos por compotas: eso y no otra cosa es Trump: un fracasado que acepta premios de fracasados y que va de derrota en derrota! #Cuba #ViviremosYVenceremos"
7337,2020-09-14 23:48:15+00:00,Honest question... have you actually listened to Trump speak?
7338,2020-09-14 23:48:15+00:00,You should speak! Lady 3rd & you need to learn the Pledge of Allegiance!
7339,2020-09-14 23:48:15+00:00,"We'd like you to tell everyone about how you won the ""Bay of Pigs Award""! Please explain just what that award is for and when it was awarded since nobody has ever heard of it...because IT DOES NOT EXIST, LIAR!!"
7340,2020-09-14 23:48:15+00:00,
7341,2020-09-14 23:48:15+00:00,...wildfires will cook the #FreeChicken
7342,2020-09-14 23:48:15+00:00,I have never wished something bad the way I wish horrible things for Donald Trump.
7343,2020-09-14 23:48:15+00:00,DaBaby Takes His Anti-Donald Trump Views Public https://ift.tt/32v0JAH #BrandonCarter
7344,2020-09-14 23:48:15+00:00,You are ridiculous.
7345,2020-09-14 23:48:15+00:00,And COVID! There’s COVID in the suburbs too!
7346,2020-09-14 23:48:15+00:00,It’s becoming more and more clear the real reasons for the release of the Wuhan Virus.
7347,2020-09-14 23:48:14+00:00,"@realDonaldTrump's foreign policy success is undeniable. His accomplishments thus far have begun to shift the paradigm. Vindman is an elitist bureacrat who thinks thinks he should be able to make policy, but he's just a drone. And you are a whiny loser."
7348,2020-09-14 23:48:14+00:00,Who wrote this?
7349,2020-09-14 23:48:14+00:00,THERE WAS MENTION OF BOURBON BARRELS EARLIER 747 MIRROR https://youtu.be/8qZwD-a_VwA
7350,2020-09-14 23:48:14+00:00,"COVID will murder you. And Tump will say ""it is what it is""."
7351,2020-09-14 23:48:14+00:00,"@realDonaldTrump -Science knows, and we know that you are an ignorant moron who is trying to get everyone killed so your ego is stroked to your satisfaction. FU FU FU FU 195,000+ people dead because of you. We will NEVER forget. #VoteBidenHarrisToSaveAmerica"
7352,2020-09-14 23:48:14+00:00,This #GOPCorruptionOverCountry is the leading reason Covid - 19 is killing people all over the world. The greatest country has the greatest death due to this President and his enablers.
7353,2020-09-14 23:48:13+00:00,Kenosha disagrees
7354,2020-09-14 23:48:13+00:00,Chip this!!!!!!
7355,2020-09-14 23:48:13+00:00,"It was like 12,000 to 15,000. We are talking about 195,000 and counting now because Donald Trump is completely incompetent"
7356,2020-09-14 23:48:13+00:00,"@MikeDeWine @GovMikeDeWine Realistically, I want you to tell me just how much time you think you have before Ohio comes up in rotation? It is clear you are not built for this and had a plan to help you avoid looking the President in the face. What if insurrection is declared?"
7357,2020-09-14 23:48:13+00:00,"Don't you have president shit to do? You have a hurricane, a pandemic, western part of US on fire, racial strife and what are you doing? Tweeting and campaigning. You're not a president, you're a nuisance."
7358,2020-09-14 23:48:13+00:00,Sup Jake! Hows the boat coming?
7359,2020-09-14 23:48:13+00:00,What is resonant frequency?
7360,2020-09-14 23:48:13+00:00,Did u come up with that all on ur own? Or did Q leave u a drop so u could research a response? Here is ur research assignment. Read every factual word of this Wikipedia page &amp; look up at least 10 of the 250+ references. 250 more than any QDrop ever had. https://en.m.wikipedia.org/wiki/QAnon
7361,2020-09-14 23:48:13+00:00,Physically he can run up a ramp but mentally he cannot and therefore cannot keep up with the President from that aspect physically or mentally.
7362,2020-09-14 23:48:13+00:00,Yes we do! Why @realDonaldTrump is our @Potus! #BenghaziAintGoingAway
7363,2020-09-14 23:48:13+00:00,Kid rock lol
7364,2020-09-14 23:48:13+00:00,huh? so ok aside from throwing paper towels to those devastated in Puerto Rico or incarcerating Hispanic immigrants do you have some facts?
7365,2020-09-14 23:48:13+00:00,Or they make the ones that do quit.
7366,2020-09-14 23:48:13+00:00,Your voters are threatening the suburbs and killing police. And you encourage it.
7367,2020-09-14 23:48:12+00:00,Ya foe broke folks. Some people actually pay for the aports packages. Lmao clown.
7368,2020-09-14 23:48:12+00:00,You mean like this? 
7369,2020-09-14 23:48:12+00:00,"Fetus have no souls? They hear & recognize their mother’s voice at 4 1/2 mths in the womb. Rabbi Friedman, teaches the soul is there right from conception."
7370,2020-09-14 23:48:12+00:00,BRUTAL: Resurfaced Video of Joe Biden Should Destroy His Campaign https://youtu.be/_f2Z30j61aw via @YouTube Back when the media did their job @realDonaldTrump
7371,2020-09-14 23:48:12+00:00,".yea yea yea, D.O.J. memo NOT IN CONSTITUTION! THE FIRST & ONLY QUESTION N o v e m b e r 3 , 2 0 2 0 WILL IT BE, A 2nd Term or PRISION TERMs? @realdonaldtrump #Individual1 #VoteBlueToSaveTheUnitedStates https://twitter.com/mmpadellan/status/1305649709923602432"
7372,2020-09-14 23:48:12+00:00,"Sure you did... @USNavy backlog tells a different story, still keep telling yourself that, and I'll worry about the shipyards."
7373,2020-09-14 23:48:12+00:00,"Let his days be few; and let another take his office. Let his children be fatherless, and his wife a widow. Psalms 109:8,9 Lying lips are an abomination to the Lord; but they that deal truly are his delight. Proverbs 12:22 So begins the collapse of your empire!"
7374,2020-09-14 23:48:12+00:00,"@realDonaldTrump says it will start getting cooler. Like #TrumpVirus would magically go away five months ago, trump? Half of America is burning and the other half is under water. We must elect a @POTUS who is not an ignorant climate change denier and liar. #VoteBidenHarris"
7375,2020-09-14 23:48:12+00:00,"Esos no son argumentos, esos son puntos d una agenda política q se plantea como solución a los problemas del país, en lo social económico y político,cómo lograrlo? Nadie dijo q iba a ser fácil ni como se iba a lograr, se dieron pasos importante sobretodo en política internacional"
7376,2020-09-14 23:48:12+00:00,"After all, DNA evidence is only circumstantial evidence!"
7377,2020-09-14 23:48:12+00:00,"Hey genius, all of these things have existed for millennia. The also existed prior to, and during, 2009-2017, and yet you couldn't miraculously make it go away then. You've been inept for 47 years, and you continue to be inept. And stop sniffing kids."
7378,2020-09-14 23:48:12+00:00,"I agree, she should have donated more! "
7379,2020-09-14 23:48:12+00:00, 
7380,2020-09-14 23:48:12+00:00,How ridiculous! 
7381,2020-09-14 23:48:11+00:00,
7382,2020-09-14 23:48:11+00:00,Also arson is not weather
7383,2020-09-14 23:48:11+00:00,He's the male Gloria Alred.
7384,2020-09-14 23:48:11+00:00,Because you are a Moe
7385,2020-09-14 23:48:11+00:00,No.
7386,2020-09-14 23:48:11+00:00,SALVE AMÉRICA SALVE !
7387,2020-09-14 23:48:11+00:00,
7388,2020-09-14 23:48:11+00:00,Once again you have it completely backwards.
7389,2020-09-14 23:48:11+00:00,You had eight years to act on climate if you thought it so important. This is just political.
7390,2020-09-14 23:48:11+00:00,"Mhm... so did Christ burn down peoples houses, praise the shooting of cops, and use the death of a man as an excuse to loot some shoes...?"
7391,2020-09-14 23:48:11+00:00,"In his first interview since serving as a key witness in the impeachment trial, Alexander Vindman tells @JeffreyGoldberg that Americans should be worried about Donald Trump’s relationship with Vladimir Putin. https://www.theatlantic.com/politics/archive/2020/09/alexander-vindman-trump-putin-useful-idiot/616341/?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=share A Useful Idiot Indeed"
7392,2020-09-14 23:48:11+00:00,"Stop with the liberal slanted panels. Your views are turning you off because you love too have majority libs on all the time. If we wanted that, we’d watch one of every other networks. And ditch that clown Stirewalt. BTW, when Brazil comes on, we go click."
7393,2020-09-14 23:48:11+00:00,"""You guys trusted Donald Trump in 2016 and he delivered for you,"" Donald Trump Jr. says."
7394,2020-09-14 23:48:11+00:00,He's turned the status quo upside down and I LOVE it.
7395,2020-09-14 23:48:11+00:00,Keeping speaking the truth!!! We need your voice and leadership!!!
7396,2020-09-14 23:48:11+00:00,Well isn’t that funny!!! @realDonaldTrump suggested months ago!!!! 
7397,2020-09-14 23:48:10+00:00,Wow this is absolutely beautiful
7398,2020-09-14 23:48:10+00:00,Yes!
7399,2020-09-14 23:48:10+00:00,Is this the strategy of the week?
7400,2020-09-14 23:48:10+00:00,"Pathetic show, what a disappointment. There are thousand of interesting content worldwide to approach, and you glorify the mindless rattle of this ignorant racist TrumpClone ? As a Mexican I am appalled at your criteria."
7401,2020-09-14 23:48:10+00:00,Could you do that for covid relief too......Hotels/Banquet are at 25% capacity still @realdonaldtrump
7402,2020-09-14 23:48:10+00:00,I once got a PhD like that in a box of Crackerjack. Was hoping for a decoder ring.
7403,2020-09-14 23:48:10+00:00,#TeleprompterJoe . @realDonaldTrump 
7404,2020-09-14 23:48:10+00:00,Dear mr President #TrumpTaxReturns
7405,2020-09-14 23:48:10+00:00,You are so full of shit. Why does @TwitterSupport allow this mischaracterization of a political candidate to remain on their site?
7406,2020-09-14 23:48:10+00:00,Hey @realDonaldTrump campaign money you can't steal. 
7407,2020-09-14 23:48:10+00:00,Bernie 2024
7408,2020-09-14 23:48:10+00:00,Are you intelligent enough to know this is absolutely false. The Black Lives Matter fist is taken from a late South African activist Steve Biko.
7409,2020-09-14 23:48:10+00:00,"Lol. I don't watch much TV. Never heard of ""Cuties."" Thought you were called me a ""cutie"" derisively. Now I have to research what this is!"
7410,2020-09-14 23:48:09+00:00,finnally
7411,2020-09-14 23:48:09+00:00,Putin contributes way more to @realDonaldTrump 
7412,2020-09-14 23:48:09+00:00," Every time Trump opens his mouth he sounds like the dumbest person in the room. Literally, the dumbest person in the room. I especially love listening to him prattle on about science and technology, that’s where he really sounds like the dumba$$that he is."
7413,2020-09-14 23:48:09+00:00,The kneeling/protesting/whatever you want to call it has nothing to do with disrespect for those defending this country. It has everything to do with the leaders of this country not upholding the values and rights spelled out in the anthem that the flag is meant to be a symbol of
7414,2020-09-14 23:48:09+00:00,"Aw Shucks, Joey just dropped my post about 10 to 20 spaces below...how come?? Truth hurts? Poor Thing!"
7415,2020-09-14 23:48:09+00:00,"With the smell of California wildfires in the air, President Donald Trump on Monday ignored the scientific consensus that climate change is playing a central role in historic West Coast infernos... "
7416,2020-09-14 23:48:09+00:00,"But you also support the people that kneel at it and don’t even care about the pledge, so don’t even talk"
7417,2020-09-14 23:48:09+00:00,Anonymous trolling like a true patriot?
7418,2020-09-14 23:48:08+00:00,Everything is a hoax to you. All different “hoax topics” but only one bum common denominator. You
7419,2020-09-14 23:48:08+00:00,
7420,2020-09-14 23:48:08+00:00,@realDonaldTrump
7421,2020-09-14 23:48:08+00:00,He's been in Washington for nearly 50 years and really nothing to show for it but him and his family being wealthy.
7422,2020-09-14 23:48:08+00:00,He's killing people on purpose. So he can do his super spreader rallies. If only Trump supporters knew he doesn't give a shit about them.
7423,2020-09-14 23:48:08+00:00,@realDonaldTrump I PREDICT IN 50 DAYS ALL THOSE WRINKLES ON YOUR FACE ARE GONNA DOUBLE 
7424,2020-09-14 23:48:08+00:00,On their own time and dime.
7425,2020-09-14 23:48:08+00:00,That would require actual reading...
7426,2020-09-14 23:48:07+00:00,
7427,2020-09-14 23:48:07+00:00,Losing! Loser!
7428,2020-09-14 23:48:07+00:00,"You CAN NOT make sense from the words of such a ""BLATANT LOW_LIFE PIECE OF SH_T""! @realDonaldTrump PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE PROSECUTE"
7429,2020-09-14 23:48:07+00:00,Agree
7430,2020-09-14 23:48:07+00:00,The Bible says you should not lie! You have lied for almost 4 years about Trump!
7431,2020-09-14 23:48:07+00:00, 
7432,2020-09-14 23:48:07+00:00,Living in fear of the unknown and unproven. It’s a sign of being a steadfast democrat. Good for you. We need people to go in the civil war that’s coming.
7433,2020-09-14 23:48:07+00:00,"God sent a warning a pandemic, two hurricanes at one time Thousands of mosquitoes have attacked animals as large as bulls, draining their blood & driving the massive creatures to pace in summer heat until they were exhausted. How many more signs do you need God is pissed at Trump"
7434,2020-09-14 23:48:07+00:00,@realDonaldTrump is a nazi If you support this demented addled brain bastard you are a nazi 
7435,2020-09-14 23:48:07+00:00,3 likes and 2 retweets after 2 hours. Lol
7436,2020-09-14 23:48:07+00:00,Talk about disrespecting....@ProjectLincoln @Vets4Biden
7437,2020-09-14 23:48:06+00:00,"Not intended to change anybody's mind but: Trump will forever consider his followers ""losers"" and ""suckers""."
7438,2020-09-14 23:48:06+00:00,Spineless sycophants
7439,2020-09-14 23:48:06+00:00,Poor Arizona. That really sucks for them.
7440,2020-09-14 23:48:06+00:00,so we are talking about obama now?
7441,2020-09-14 23:48:06+00:00,Look at my feed. I'm being sarcastic.
7442,2020-09-14 23:48:06+00:00,Again where’s Donald trumps
7443,2020-09-14 23:48:06+00:00,the terrorists dance in the halls - they will kill us all #VoteBlueLikeYourLifeDependsOnIt
7444,2020-09-14 23:48:06+00:00,VOTE Republican in NOVEMBER and support President Trump and save our country.
7445,2020-09-14 23:48:06+00:00,Precisely why we need 4 more years of @realDonaldTrump #TrumpRally #JoeRoganDebate
7446,2020-09-14 23:48:06+00:00,
7447,2020-09-14 23:48:05+00:00,⁦@realDonaldTrump⁩ NO ONE WANTS YOU TO USE THEIR MUSIC! DRAFT DODGERS DON’T DESERVE A DAMN THING! YOU LOVE THE MILITARY SO MUCH THAT YOU “CHICKENED OUT &amp; LIED” SO YOU WOULDN’T HAVE TO SERVE! THE “LAWLESS &amp; DISORDER PRESIDENT”! #Lawless&amp;DisorderPres
7448,2020-09-14 23:48:05+00:00,I thought that they were already considered a terrorist organization
7449,2020-09-14 23:48:05+00:00,Cohen is still protecting Trump and the transnational mob. He’s still dirty as sh!t and the ratings craving press shouldn’t interview him.
7450,2020-09-14 23:48:05+00:00,Jill
7451,2020-09-14 23:48:05+00:00,Looks like USSR !!!
7452,2020-09-14 23:48:05+00:00,In the cages?
7453,2020-09-14 23:48:05+00:00,He doesn't do well WITH a teleprompter!!
7454,2020-09-14 23:48:04+00:00,@realDonaldTrump @seanhannity @TuckerCarlson @TeamTrump @GOPLeader @senatemajldr @LindseyGrahamSC @SenateGOP @HouseGOP @GOP .
7455,2020-09-14 23:48:04+00:00,Simple and to the point. #At1stGradeReadingLevel 
7456,2020-09-14 23:48:04+00:00,You are given credit! IT CRASHED! #PRESIDENTCOVIDDISASTER
7457,2020-09-14 23:48:04+00:00,There’s more where that came from. 
7458,2020-09-14 23:48:04+00:00,@realDonaldTrump #Reddy #ReddysforTrump @phirekbari @GOP @VP @kishanreddybjp @bindureddy @MelissaReddy_ @Reddy @palle_srilekha @Sowmyareddyr @AmbSKReddy
7459,2020-09-14 23:48:04+00:00,trump stupidity..... 
7460,2020-09-14 23:48:04+00:00,Strange choice of words and juxtaposition.
7461,2020-09-14 23:48:04+00:00,You didn’t @realDonaldTrump
7462,2020-09-14 23:48:04+00:00,
7463,2020-09-14 23:48:04+00:00,Not even actors. 
7464,2020-09-14 23:48:04+00:00,Discuss it on the Joe Rogan debate
7465,2020-09-14 23:48:04+00:00,What would the soul of the Republican Party look like...
7466,2020-09-14 23:48:04+00:00,Biology
7467,2020-09-14 23:48:04+00:00,Rogan doesn’t have the intellectual capability. Blowhards need to step back and zip it. They’re driving us all to drink.
7468,2020-09-14 23:48:04+00:00,Here’s one you can suplex ——> @realDonaldTrump
7469,2020-09-14 23:48:04+00:00,"If you’re Latino don’t vote for @realDonaldTrump. He hasn’t done anything for you. If you want to prosper, vote for Joe Biden! "
7470,2020-09-14 23:48:04+00:00,Good move!
7471,2020-09-14 23:48:03+00:00,Don’t build your suburbs in areas prone to natural disasters. Problem solved.
7472,2020-09-14 23:48:03+00:00,IDIOT?
7473,2020-09-14 23:48:03+00:00,@realDonaldTrump 
7474,2020-09-14 23:48:03+00:00,Is this basically a hate account?
7475,2020-09-14 23:48:03+00:00,@BiatchPatriotic @aubrey_huff @dbongino @realDonaldTrump @DonaldJTrumpJr @GKeile @catturd2 @TheOfficerTatum @KatieDaviscourt I'm on the right side of HISTORY!! #SilentMajorityNomore
7476,2020-09-14 23:48:03+00:00,The transition from fossil fuels to renewables can be done quickly and with a net gain in jobs. But you must mobilize on a WWII scale.
7477,2020-09-14 23:48:03+00:00,"“Hotter, drier, longer forest fires we are witnessing today have nothing to do with ‘dangerous manmade climate change. They have a lot to do with idiotic forest mismanagement policies and practices.”—Paul Driessen, Senior Policy Advisor, CFACT https://canadafreepress.com/article/california-burns-the-new-normal-thanks-to-obama-era-environmental-regulatio"
7478,2020-09-14 23:48:03+00:00,I'll take a debate how ever I can get one (with no cue cards for Biden.) It won't happen because he cannot speak without reading.
7479,2020-09-14 23:48:03+00:00,We all know how a Trump vs Biden debate will go 
7480,2020-09-14 23:48:03+00:00,Maybe @realDonaldTrump is thinking about the antarctic glaciers about to break off and cause rising seas and flooding? Maybe he thinks that’ll cool things off? #ClimateChange
7481,2020-09-14 23:48:03+00:00,"Hey crazy Joe, arsonists and idiots are responsible for several of the large wildfires."
7482,2020-09-14 23:48:02+00:00,Keep fighting for @realDonaldTrump LEO. You are great
7483,2020-09-14 23:48:02+00:00,Proud Veteran: Here's His Message to #DraftDodgerDon @realDonaldTrump https://youtu.be/dW8cud_qbUg via @YouTube @USATODAY @foxnewsalert @foxnation @foxandfriends @mmpadellan @MeidasTouch @NicolleDWallace @ProjectLincoln @donwinslow #TrumpHatesOurMilitary #TrumpHatesOurVeterans @CNN
7484,2020-09-14 23:48:02+00:00,Donald Trump Awards Medals to National Guard Troops for Heroic Wildfire Rescues in California http://dlvr.it/RgcLxf
7485,2020-09-14 23:48:02+00:00,Donald Trump Awards Medals to National Guard Troops for Heroic Wildfire Rescues in California http://dlvr.it/RgcLxZ
7486,2020-09-14 23:48:02+00:00,"All riots have not been in Democratic run cities. 2) There have been over 10,000 protests nationwide. 80% have been about BLM or COVID. 95% have been peaceful."
7487,2020-09-14 23:48:02+00:00,"Live in Pennsylvania - loads of @JoeBiden ads recently, and almost no @realDonaldTrump ads. Nice - I don't have to mute the TV so much."
7488,2020-09-14 23:48:02+00:00,Not gonna happen.
7489,2020-09-14 23:48:02+00:00,Every week I see something this bigot says & I want to rage & tell him what a vile being he is. Than I see you post this. Thank you for reminding me we can choose dignity over hate & for all the joy & love you've brought into so many lives man. You make a difference
7490,2020-09-14 23:48:02+00:00,Id ask for a source but I can smell the bullshit from a mile away
7491,2020-09-14 23:48:02+00:00,Or has had it already?
7492,2020-09-14 23:48:01+00:00,Pure fucking insanity
7493,2020-09-14 23:48:01+00:00,"Wildfires: Antifa. Floods: Rain, heavy rain. Hurricanes: Act of God. We need to act on stupidity. Now."
7494,2020-09-14 23:48:01+00:00,Let's do it Trump 2020.
7495,2020-09-14 23:48:01+00:00,Was that a coded message for Donald Trump?
7496,2020-09-14 23:48:01+00:00,Not me. That’s way too long to sit and watch.
7497,2020-09-14 23:48:01+00:00,And if @realDonaldTrump sees his shadow we will have 3 more months of summer! 
7498,2020-09-14 23:48:01+00:00,@LindseyGrahamSC where are #BunkerBoyTrump #FakePresident #MAGAts #TrumpsTaxReturns you have your head so far up @realDonaldTrump fat orange ass you don’t know what what the f*ck you are saying #GOPTraitors like you need to be in prison @ProjectLincoln
7499,2020-09-14 23:48:01+00:00,100% @JoeBiden has been given a @neuralink or something similar by the Deep Tech Industry in USA to control his body for the @joerogan @realDonaldTrump Debates. Make sure you scan Joe Bidens skull for a neuralink before you let him in the studio
7500,2020-09-14 23:48:01+00:00,And now he has finally explained why trees explode
7501,2020-09-14 23:48:00+00:00,See... we’re both good counters 
